Latitude,Longitude,Intensity
-79.71428571428571,130.0,1.3205339350170107
-79.71428571428571,135.0,1.197231881415064
-79.71428571428571,140.0,1.0638919280900154
-79.71428571428571,145.0,0.9248139508636086
-79.71428571428571,150.0,0.7846550678441417
-79.71428571428571,155.0,0.6483726121878135
-79.71428571428571,160.0,0.5210803151858272
-79.71428571428571,165.0,0.4078072338597849
-79.71428571428571,170.0,0.3131657342528342
-79.71428571428571,175.0,0.24095144595048623
-79.71428571428571,180.0,0.19371388181025395
-79.71428571428571,185.0,0.17235088210145477
-79.71428571428571,190.0,0.17579180288885254
-79.71428571428571,195.0,0.20084037570632063
-79.71428571428571,200.0,0.24224388736183755
-79.71428571428571,205.0,0.29303622882434865
-79.71428571428571,210.0,0.34516624414391117
-79.71428571428571,215.0,0.390372049259895
-79.71428571428571,220.0,0.4212045442327508
-79.71428571428571,225.0,0.4320519672764931
-79.71428571428571,230.0,0.4199870340671623
-79.71428571428571,235.0,0.3852624182472937
-79.71428571428571,240.0,0.3313262488663895
-79.71428571428571,245.0,0.26431381640577456
-79.71428571428571,250.0,0.19207947033282835
-79.71428571428571,255.0,0.12293842701910762
-79.71428571428571,260.0,0.0643623691285029
-79.71428571428571,265.0,0.02189037016069051
-79.71428571428571,270.0,-0.0015332158873206936
-79.71428571428571,275.0,-0.0056896886744652875
-79.71428571428571,280.0,0.007284756931767333
-79.71428571428571,285.0,0.033624843090365175
-79.71428571428571,290.0,0.06880680883477908
-79.71428571428571,295.0,0.10835830291034654
-79.71428571428571,300.0,0.14846233264688635
-79.71428571428571,305.0,0.18629363623040263
-79.71428571428571,310.0,0.2200986835450749
-79.71428571428571,315.0,0.249072644408443
-79.71428571428571,320.0,0.2730987622126122
-79.71428571428571,325.0,0.2924132190310047
-79.71428571428571,330.0,0.30725876244105166
-79.71428571428571,335.0,0.31759863231127383
-79.71428571428571,340.0,0.3229687303173705
-79.71428571428571,345.0,0.32253273457172327
-79.71428571428571,350.0,0.31536075069743674
-79.71428571428571,355.0,0.300883861425973
-74.57142857142857,0.0,0.4374637512883055
-74.57142857142857,5.0,0.3223939760355279
-74.57142857142857,10.0,0.1887410591734806
-74.57142857142857,15.0,0.05314215872931527
-74.57142857142857,20.0,-0.06577786267007468
-74.57142857142857,25.0,-0.15043592159054242
-74.57142857142857,30.0,-0.18642723376251524
-74.57142857142857,35.0,-0.1637137773213908
-74.57142857142857,40.0,-0.07717153598787263
-74.57142857142857,45.0,0.07321264785423409
-74.57142857142857,50.0,0.28237882862595143
-74.57142857142857,55.0,0.5404738776924205
-74.57142857142857,60.0,0.8334115266916342
-74.57142857142857,65.0,1.1437511968324543
-74.57142857142857,70.0,1.451942418483668
-74.57142857142857,75.0,1.737961581820855
-74.57142857142857,80.0,1.9832642608162132
-74.57142857142857,85.0,2.1727954025845975
-74.57142857142857,90.0,2.2966360682912637
-74.57142857142857,95.0,2.3508451256202534
-74.57142857142857,100.0,2.3372360054199817
-74.57142857142857,105.0,2.262149084293924
-74.57142857142857,110.0,2.134591469686711
-74.57142857142857,115.0,1.964280546468217
-74.57142857142857,120.0,1.7600948704130133
-74.57142857142857,125.0,1.5292504426761298
-74.57142857142857,130.0,1.2772755859987228
-74.57142857142857,135.0,1.0086402160595753
-74.57142857142857,140.0,0.727755541971419
-74.57142857142857,145.0,0.440012768827728
-74.57142857142857,150.0,0.15256584629241843
-74.57142857142857,155.0,-0.1253402119036764
-74.57142857142857,160.0,-0.38257351497304626
-74.57142857142857,165.0,-0.6068235651400755
-74.57142857142857,170.0,-0.7857142417924479
-74.57142857142857,175.0,-0.9081828567796038
-74.57142857142857,180.0,-0.9659602169776917
-74.57142857142857,185.0,-0.9549613054914516
-74.57142857142857,190.0,-0.8763805553971906
-74.57142857142857,195.0,-0.7373021970852278
-74.57142857142857,200.0,-0.5506984372332226
-74.57142857142857,205.0,-0.33477565812791
-74.57142857142857,210.0,-0.11168349000945454
-74.57142857142857,215.0,0.09442284423857927
-74.57142857142857,220.0,0.26002844599133823
-74.57142857142857,225.0,0.3655869131689542
-74.57142857142857,230.0,0.3991506561578717
-74.57142857142857,235.0,0.35943347586726304
-74.57142857142857,240.0,0.25718581549153896
-74.57142857142857,245.0,0.11404716569086304
-74.57142857142857,250.0,-0.041224536660593
-74.57142857142857,255.0,-0.1784242436333443
-74.57142857142857,260.0,-0.2721464110145462
-74.57142857142857,265.0,-0.3070049761518021
-74.57142857142857,270.0,-0.2803417939794599
-74.57142857142857,275.0,-0.20156766751460964
-74.57142857142857,280.0,-0.08838101033325074
-74.57142857142857,285.0,0.03873763609590242
-74.57142857142857,290.0,0.1617748452044907
-74.57142857142857,295.0,0.26853365310671506
-74.57142857142857,300.0,0.3534760154216201
-74.57142857142857,305.0,0.4165706962157856
-74.57142857142857,310.0,0.46127414690272417
-74.57142857142857,315.0,0.49266336204163963
-74.57142857142857,320.0,0.5161256623032386
-74.57142857142857,325.0,0.5363754330392112
-74.57142857142857,330.0,0.556359051632171
-74.57142857142857,335.0,0.5759549804279231
-74.57142857142857,340.0,0.5909895053482614
-74.57142857142857,345.0,0.593441714416258
-74.57142857142857,350.0,0.5734077360320953
-74.57142857142857,355.0,0.5225037536583841
-69.42857142857143,0.0,-0.15706621867866488
-69.42857142857143,5.0,-0.3741881780952099
-69.42857142857143,10.0,-0.576009845121007
-69.42857142857143,15.0,-0.7189002441809862
-69.42857142857143,20.0,-0.783660623965261
-69.42857142857143,25.0,-0.7747156671030098
-69.42857142857143,30.0,-0.7063622385321651
-69.42857142857143,35.0,-0.5881649930524873
-69.42857142857143,40.0,-0.4189107054262422
-69.42857142857143,45.0,-0.18986758089158684
-69.42857142857143,50.0,0.10781168638641248
-69.42857142857143,55.0,0.47658174044045154
-69.42857142857143,60.0,0.9086843929399038
-69.42857142857143,65.0,1.3844627238358953
-69.42857142857143,70.0,1.872309377322381
-69.42857142857143,75.0,2.3310287239437457
-69.42857142857143,80.0,2.7157748907702626
-69.42857142857143,85.0,2.9871680752039538
-69.42857142857143,90.0,3.120732840136043
-69.42857142857143,95.0,3.1126464511908125
-69.42857142857143,100.0,2.979171676262922
-69.42857142857143,105.0,2.750178291229531
-69.42857142857143,110.0,2.4597400258644484
-69.42857142857143,115.0,2.137502912679338
-69.42857142857143,120.0,1.8034402557022986
-69.42857142857143,125.0,1.4667836050793994
-69.42857142857143,130.0,1.1283915625608643
-69.42857142857143,135.0,0.7850659529285622
-69.42857142857143,140.0,0.4342531221918762
-69.42857142857143,145.0,0.07786665532330517
-69.42857142857143,150.0,-0.27555876505357446
-69.42857142857143,155.0,-0.6106082797778072
-69.42857142857143,160.0,-0.9063632184042945
-69.42857142857143,165.0,-1.1389832891582046
-69.42857142857143,170.0,-1.2852236705293762
-69.42857142857143,175.0,-1.326767165090132
-69.42857142857143,180.0,-1.2549828934279503
-69.42857142857143,185.0,-1.0749483592444449
-69.42857142857143,190.0,-0.806729864954832
-69.42857142857143,195.0,-0.4819118952800636
-69.42857142857143,200.0,-0.13516112315119244
-69.42857142857143,205.0,0.2058157101055258
-69.42857142857143,210.0,0.5255020786134992
-69.42857142857143,215.0,0.8160604471049737
-69.42857142857143,220.0,1.065697230231308
-69.42857142857143,225.0,1.2505372879313654
-69.42857142857143,230.0,1.3397435306105763
-69.42857142857143,235.0,1.3121667097439058
-69.42857142857143,240.0,1.171898910535674
-69.42857142857143,245.0,0.9514511339948513
-69.42857142857143,250.0,0.7024160189903341
-69.42857142857143,255.0,0.48133421737293247
-69.42857142857143,260.0,0.3364694836564013
-69.42857142857143,265.0,0.2960416764690308
-69.42857142857143,270.0,0.3588212337708683
-69.42857142857143,275.0,0.4921870983525878
-69.42857142857143,280.0,0.6423947236180538
-69.42857142857143,285.0,0.7544924226385774
-69.42857142857143,290.0,0.7920621503944858
-69.42857142857143,295.0,0.7469537580545875
-69.42857142857143,300.0,0.6359620921430178
-69.42857142857143,305.0,0.48899199107836466
-69.42857142857143,310.0,0.3365919803327415
-69.42857142857143,315.0,0.20272027614555554
-69.42857142857143,320.0,0.10356619864614913
-69.42857142857143,325.0,0.04892193690466229
-69.42857142857143,330.0,0.04173129089031136
-69.42857142857143,335.0,0.07429642153874738
-69.42857142857143,340.0,0.12414113587146858
-69.42857142857143,345.0,0.15537066376418807
-69.42857142857143,350.0,0.12952168978517875
-69.42857142857143,355.0,0.023229180282214656
-64.28571428571428,0.0,-0.6511423530537286
-64.28571428571428,5.0,-1.047698913149361
-64.28571428571428,10.0,-1.1975043429338257
-64.28571428571428,15.0,-1.0151161328903981
-64.28571428571428,20.0,-0.5863489002513234
-64.28571428571428,25.0,-0.1066170918638818
-64.28571428571428,30.0,0.24721045787009643
-64.28571428571428,35.0,0.40875759427581215
-64.28571428571428,40.0,0.4248513228230877
-64.28571428571428,45.0,0.39779496936534997
-64.28571428571428,50.0,0.42632624117686646
-64.28571428571428,55.0,0.5778777324885596
-64.28571428571428,60.0,0.8866767013678327
-64.28571428571428,65.0,1.3559837125940248
-64.28571428571428,70.0,1.951973626149993
-64.28571428571428,75.0,2.5965096481886576
-64.28571428571428,80.0,3.1763367876483244
-64.28571428571428,85.0,3.576089467969723
-64.28571428571428,90.0,3.7209761193516897
-64.28571428571428,95.0,3.60370164631604
-64.28571428571428,100.0,3.280407620361075
-64.28571428571428,105.0,2.841238153167069
-64.28571428571428,110.0,2.3739971771501587
-64.28571428571428,115.0,1.93786544669274
-64.28571428571428,120.0,1.554671733196301
-64.28571428571428,125.0,1.2157607191620627
-64.28571428571428,130.0,0.8972185815946432
-64.28571428571428,135.0,0.5757484170389944
-64.28571428571428,140.0,0.23996800742315827
-64.28571428571428,145.0,-0.1049989963430562
-64.28571428571428,150.0,-0.4389599737332901
-64.28571428571428,155.0,-0.7312408925936325
-64.28571428571428,160.0,-0.9450558976750472
-64.28571428571428,165.0,-1.0403472758334829
-64.28571428571428,170.0,-0.9771950662398012
-64.28571428571428,175.0,-0.7239681531500537
-64.28571428571428,180.0,-0.27305298110150034
-64.28571428571428,185.0,0.33830318385298597
-64.28571428571428,190.0,1.012929484320921
-64.28571428571428,195.0,1.603199752229557
-64.28571428571428,200.0,1.9614745670915
-64.28571428571428,205.0,2.022955983185966
-64.28571428571428,210.0,1.8684212244843366
-64.28571428571428,215.0,1.694286784833821
-64.28571428571428,220.0,1.6772434732338297
-64.28571428571428,225.0,1.835755795975274
-64.28571428571428,230.0,2.025507525395369
-64.28571428571428,235.0,2.0782902563587413
-64.28571428571428,240.0,1.939368289655249
-64.28571428571428,245.0,1.67522772893426
-64.28571428571428,250.0,1.3836349229459302
-64.28571428571428,255.0,1.1288830605117255
-64.28571428571428,260.0,0.9528869075365947
-64.28571428571428,265.0,0.9022574951086426
-64.28571428571428,270.0,1.0076986817584839
-64.28571428571428,275.0,1.2357018201073515
-64.28571428571428,280.0,1.4784602643267135
-64.28571428571428,285.0,1.6047690586783574
-64.28571428571428,290.0,1.5304530370704015
-64.28571428571428,295.0,1.2549369619009667
-64.28571428571428,300.0,0.8468384378938936
-64.28571428571428,305.0,0.4003520235637552
-64.28571428571428,310.0,-0.003444116133323405
-64.28571428571428,315.0,-0.3109623097188887
-64.28571428571428,320.0,-0.49090136214363156
-64.28571428571428,325.0,-0.5272137527281302
-64.28571428571428,330.0,-0.42314517131308094
-64.28571428571428,335.0,-0.21539308618957875
-64.28571428571428,340.0,0.014763131854124367
-64.28571428571428,345.0,0.15171020189882256
-64.28571428571428,350.0,0.08850760210771114
-64.28571428571428,355.0,-0.20834920946799684
-59.14285714285714,0.0,-0.0017295758734690025
-59.14285714285714,5.0,-0.6920453265774995
-59.14285714285714,10.0,-0.6573826022868161
-59.14285714285714,15.0,0.2364837543136673
-59.14285714285714,20.0,1.6003759536033613
-59.14285714285714,25.0,2.7721988533230615
-59.14285714285714,30.0,3.2708091181557393
-59.14285714285714,35.0,3.0437382400632487
-59.14285714285714,40.0,2.3632659243085072
-59.14285714285714,45.0,1.5673577150373603
-59.14285714285714,50.0,0.8873534901431412
-59.14285714285714,55.0,0.43651185071939835
-59.14285714285714,60.0,0.2830040391127113
-59.14285714285714,65.0,0.4928598303667968
-59.14285714285714,70.0,1.0875844665788463
-59.14285714285714,75.0,1.96237199492316
-59.14285714285714,80.0,2.868792627588846
-59.14285714285714,85.0,3.513916513933509
-59.14285714285714,90.0,3.710609097586712
-59.14285714285714,95.0,3.4615883414880955
-59.14285714285714,100.0,2.926587002541055
-59.14285714285714,105.0,2.31870449265989
-59.14285714285714,110.0,1.804871394924703
-59.14285714285714,115.0,1.4536110532280873
-59.14285714285714,120.0,1.2363157569998293
-59.14285714285714,125.0,1.0673187715292443
-59.14285714285714,130.0,0.8586105771973962
-59.14285714285714,135.0,0.5644825878334814
-59.14285714285714,140.0,0.19836308017693227
-59.14285714285714,145.0,-0.1822710142150754
-59.14285714285714,150.0,-0.5089734256907832
-59.14285714285714,155.0,-0.728856778521731
-59.14285714285714,160.0,-0.8081731669080909
-59.14285714285714,165.0,-0.716142995552218
-59.14285714285714,170.0,-0.4063647512230091
-59.14285714285714,175.0,0.1844086480268743
-59.14285714285714,180.0,1.105277076792845
-59.14285714285714,185.0,2.323883756129362
-59.14285714285714,190.0,3.642413704925275
-59.14285714285714,195.0,4.65946468358743
-59.14285714285714,200.0,4.879257975539076
-59.14285714285714,205.0,4.025248970836401
-59.14285714285714,210.0,2.405317113501951
-59.14285714285714,215.0,0.9200272900634445
-59.14285714285714,220.0,0.44078541330236476
-59.14285714285714,225.0,1.0105173993069911
-59.14285714285714,230.0,1.7970351851909072
-59.14285714285714,235.0,1.9634959892937331
-59.14285714285714,240.0,1.4448383196649957
-59.14285714285714,245.0,0.7817867269041017
-59.14285714285714,250.0,0.40379428165761055
-59.14285714285714,255.0,0.2820944860141026
-59.14285714285714,260.0,0.19989066193375038
-59.14285714285714,265.0,0.12614283862058073
-59.14285714285714,270.0,0.22492185610462911
-59.14285714285714,275.0,0.5910251267778222
-59.14285714285714,280.0,1.0893217758712126
-59.14285714285714,285.0,1.4553271770855645
-59.14285714285714,290.0,1.5029989998802193
-59.14285714285714,295.0,1.234522208564158
-59.14285714285714,300.0,0.7911190470767906
-59.14285714285714,305.0,0.3286743523494806
-59.14285714285714,310.0,-0.05935443940688856
-59.14285714285714,315.0,-0.3262448532113922
-59.14285714285714,320.0,-0.4209966490670922
-59.14285714285714,325.0,-0.28010246669873595
-59.14285714285714,330.0,0.12361175734986318
-59.14285714285714,335.0,0.7210707847916638
-59.14285714285714,340.0,1.3262215850845678
-59.14285714285714,345.0,1.6796104098466458
-59.14285714285714,350.0,1.5570871908130357
-59.14285714285714,355.0,0.9146795943015604
-54.0,0.0,1.3084648266012664
-54.0,5.0,0.31142477691173553
-54.0,10.0,0.24539727468800265
-54.0,15.0,1.4176011458112043
-54.0,20.0,3.2658734565484338
-54.0,25.0,4.731093777380011
-54.0,30.0,5.083537030368461
-54.0,35.0,4.359199214093678
-54.0,40.0,3.0987017498046043
-54.0,45.0,1.8215541715326253
-54.0,50.0,0.741481488737918
-54.0,55.0,-0.14456636904651532
-54.0,60.0,-0.7940644852278638
-54.0,65.0,-0.9847024201517343
-54.0,70.0,-0.4766254811693216
-54.0,75.0,0.6685438391068601
-54.0,80.0,1.9792187453858787
-54.0,85.0,2.857927429409756
-54.0,90.0,2.991661553933227
-54.0,95.0,2.5002834787301254
-54.0,100.0,1.7653432419610908
-54.0,105.0,1.1679549675318412
-54.0,110.0,0.9224968979542609
-54.0,115.0,1.0312484925743775
-54.0,120.0,1.3211266206853907
-54.0,125.0,1.5365618023934076
-54.0,130.0,1.4667917980477796
-54.0,135.0,1.0586667569514248
-54.0,140.0,0.4426950277775177
-54.0,145.0,-0.1569246650178684
-54.0,150.0,-0.56028628761851
-54.0,155.0,-0.7098637791787041
-54.0,160.0,-0.6470980685189716
-54.0,165.0,-0.43101442725310335
-54.0,170.0,-0.061716224437986966
-54.0,175.0,0.55385874001513
-54.0,180.0,1.572102736114175
-54.0,185.0,3.094177159742685
-54.0,190.0,4.953981100581586
-54.0,195.0,6.51305904155015
-54.0,200.0,6.736631596948428
-54.0,205.0,4.851518990646582
-54.0,210.0,1.412949052406475
-54.0,215.0,-1.3530791356170084
-54.0,220.0,-1.2007352438668022
-54.0,225.0,1.5510700491940952
-54.0,230.0,3.9483537935084314
-54.0,235.0,3.634643031626183
-54.0,240.0,1.287225677348033
-54.0,245.0,-0.6946892743799253
-54.0,250.0,-0.9936841893577366
-54.0,255.0,-0.24494645844970364
-54.0,260.0,0.2976858992842608
-54.0,265.0,0.19186661781714065
-54.0,270.0,-0.1193183994764695
-54.0,275.0,-0.13390277690632502
-54.0,280.0,0.16190448334964458
-54.0,285.0,0.4420884096980444
-54.0,290.0,0.46966595183039317
-54.0,295.0,0.3159582065054565
-54.0,300.0,0.21896530374942813
-54.0,305.0,0.2858003494256991
-54.0,310.0,0.39017234853236005
-54.0,315.0,0.37361890940519515
-54.0,320.0,0.28108127036102815
-54.0,325.0,0.3420577470169519
-54.0,330.0,0.7485821655282052
-54.0,335.0,1.489633594865154
-54.0,340.0,2.349549647580716
-54.0,345.0,2.9917702784732683
-54.0,350.0,3.0789199354694574
-54.0,355.0,2.447573939251015
-48.857142857142854,0.0,1.935517783233081
-48.857142857142854,5.0,0.8072900525075966
-48.857142857142854,10.0,-0.10978977141348878
-48.857142857142854,15.0,-0.022049671453714836
-48.857142857142854,20.0,1.046826569676341
-48.857142857142854,25.0,2.262469946188503
-48.857142857142854,30.0,2.765278596954886
-48.857142857142854,35.0,2.3919554766252986
-48.857142857142854,40.0,1.618009302233986
-48.857142857142854,45.0,0.9280038661527215
-48.857142857142854,50.0,0.37370645054761553
-48.857142857142854,55.0,-0.27657026008091634
-48.857142857142854,60.0,-1.041041093543754
-48.857142857142854,65.0,-1.4517063710154616
-48.857142857142854,70.0,-0.9208697194553679
-48.857142857142854,75.0,0.5221023918056744
-48.857142857142854,80.0,2.019945753556385
-48.857142857142854,85.0,2.6132202716180473
-48.857142857142854,90.0,2.080087277747225
-48.857142857142854,95.0,0.9637727641966194
-48.857142857142854,100.0,-0.00810472754528746
-48.857142857142854,105.0,-0.3791543978804839
-48.857142857142854,110.0,-0.0501697516447166
-48.857142857142854,115.0,0.8028925562539371
-48.857142857142854,120.0,1.8118168588989647
-48.857142857142854,125.0,2.5148687553446507
-48.857142857142854,130.0,2.5468069173875847
-48.857142857142854,135.0,1.8712554829689907
-48.857142857142854,140.0,0.8352906817817711
-48.857142857142854,145.0,-0.0683272532914998
-48.857142857142854,150.0,-0.5255262956561637
-48.857142857142854,155.0,-0.5323110380850267
-48.857142857142854,160.0,-0.2896670440022717
-48.857142857142854,165.0,-0.017941580241313204
-48.857142857142854,170.0,0.17804240343684796
-48.857142857142854,175.0,0.3714253698999528
-48.857142857142854,180.0,0.8117551122122677
-48.857142857142854,185.0,1.8139357754480443
-48.857142857142854,190.0,3.4541693180362927
-48.857142857142854,195.0,5.148064945911756
-48.857142857142854,200.0,5.575090676844411
-48.857142857142854,205.0,3.561799341805454
-48.857142857142854,210.0,-0.2070841623135493
-48.857142857142854,215.0,-2.463420355285052
-48.857142857142854,220.0,-0.043043674813816324
-48.857142857142854,225.0,5.638497073749022
-48.857142857142854,230.0,8.969094930886058
-48.857142857142854,235.0,6.655549827060895
-48.857142857142854,240.0,1.4736670548008988
-48.857142857142854,245.0,-1.5977973213302903
-48.857142857142854,250.0,-0.7421033527352847
-48.857142857142854,255.0,1.9638540955493227
-48.857142857142854,260.0,3.666685713440529
-48.857142857142854,265.0,3.42181002212601
-48.857142857142854,270.0,2.122854333167197
-48.857142857142854,275.0,0.8994127784608281
-48.857142857142854,280.0,0.12866980547551066
-48.857142857142854,285.0,-0.3877172679276555
-48.857142857142854,290.0,-0.8031077672858373
-48.857142857142854,295.0,-0.89448337398062
-48.857142857142854,300.0,-0.31782940007542493
-48.857142857142854,305.0,0.8189931428423733
-48.857142857142854,310.0,1.820434468878375
-48.857142857142854,315.0,2.0462540996231837
-48.857142857142854,320.0,1.5696123132802313
-48.857142857142854,325.0,0.963982119159482
-48.857142857142854,330.0,0.5994189837074373
-48.857142857142854,335.0,0.49833472278987756
-48.857142857142854,340.0,0.7057900101499399
-48.857142857142854,345.0,1.3059588075921056
-48.857142857142854,350.0,2.0696051541162888
-48.857142857142854,355.0,2.4259184747206746
-43.71428571428571,0.0,1.437286746724567
-43.71428571428571,5.0,0.9843894217556226
-43.71428571428571,10.0,-0.04363205158733763
-43.71428571428571,15.0,-0.47870148043875815
-43.71428571428571,20.0,-0.04874166987428907
-43.71428571428571,25.0,0.5431685880103032
-43.71428571428571,30.0,0.6634813610799029
-43.71428571428571,35.0,0.3891072623373475
-43.71428571428571,40.0,0.19588943877170095
-43.71428571428571,45.0,0.3671968460184871
-43.71428571428571,50.0,0.6799143290918437
-43.71428571428571,55.0,0.6608976081188302
