1035
800

448

567



440
569



530






258




255
211
211
200

518
384
521

211
211
200






444
808







258


253
115
211
211


554
415
368
211
211
200


499

542
211
200
200


329
211

422


450
138
212
166
258
190
126
166
75
200
528


200

199
115
211
200
347
451
413

359


211
200
428
255
200
211
211
211
200
200

434

276
211
200
204
115
164
257
170
212
174
176
223
169
196
130
130
272
257
152
185
169
190
200
200
200
291
200
257
211
298
211
200
305
414
211
211
200
410
196
170
211
412
509
197
211
211
200
211


499
462
338

249
420
463
265
350
170
307
200
450
211
115
211
130
272
211
226
200
272
354
350
223
200
128
200
200
220
391
264
200
200
491
256
415
484
200
274
115
268
265
319
130
200
130
253
211
381
177
232
200
296
200
281
241
200
273
167
211
375
227
446
366
115
211
211
160
145
215
130
230
256
200
249
129
241
272
200
255
170
247
167
523
166
265
272
297
234
170
273
183

236
152
230

417
283
205
227
515
201
346
211
488
233
262
316
309
281
200
272
300

211
272
200
211
250
272
234
115
352
165
211
704
115
274
275
130
170
136
540
320
272
242
272
272
210
199
126
255
144
121
600
200
273
467
286
277
130
142
246
272
200
255
272
243
200
272
272
286
414
262
272
479
301
298
